"","Abd-S102","Abd-S103","Abd-S120","Abd-S123","Abd-S156","Abd-S39","Abd-S42","Abd-S47","Abd-S51","Abd-S54","Abd-S57","Abd-S66","Abd-S79","Abd-S8","Abd-S83","Abd-S98","Res-S10","Res-S125","Res-S127","Res-S136","Res-S139","Res-S146","Res-S149","Res-S150","Res-S164","Res-S166","Res-S174","Res-S177","Res-S184","Res-S19","Res-S26","Res-S40","Res-S77","Res-S87","Skin-S140","Skin-S142","Skin-S152","Skin-S38","Skin-S43","Skin-S46","Skin-S52","Skin-S74","Uri-S112","Uri-S134","Uri-S147","Uri-S157","Uri-S20","Uri-S93"
"KIF19",0.0198923101130035,0.635155348218606,0.655558527754796,0.0907583887920841,0.790930435439447,-0.0417350439559005,2.8464920470867,2.84561440757871,1.92815786213647,2.03219340848292,1.82336673694675,0.967126149498561,-0.510516119705557,0.986418686997913,-0.987176297149552,1.64714170958452,-0.299381029893605,1.58309214043104,-1.42842914044673,0.435790031856088,3.45199669649393,1.53694081443728,0.803715533060446,0.618103757894599,1.63741560176168,1.97291928235195,3.19905016556939,1.47200789372632,1.5573715875309,1.9785796997204,1.39310047933372,0.82613681362269,0.264147630378835,3.12972957639205,-0.0122057744372471,0.831090345541382,1.17794676323101,1.8743036492735,1.48868294413497,1.57670261319558,0.813769564186622,3.1252589303752,1.56165801041343,1.48864338580601,2.68587960386741,0.754854527127262,0.68970776150178,1.25602999891661
"KIF1B",5.67143006609116,5.59957099371963,5.63936912733918,5.85064187947,5.74135482431733,5.9713002843809,5.35696456025414,5.17070872058512,5.36483473932571,5.09332328014733,5.71059621563431,5.57903173293081,5.62541650116873,5.43864391072128,6.21951397441685,6.16915342901788,4.90197988889624,4.75250431427924,5.43644194861194,5.45958047442468,5.6103386760916,5.64157325440567,6.1071662025081,5.56754961516897,4.67330012289834,5.47469159716567,4.90257258334111,4.38426731044687,5.49490717456231,5.20514455047214,5.42781343102949,5.10175730684085,5.25892177707407,5.64857851093232,5.64700246278067,5.58779363558787,5.07081919714415,5.0998763561096,5.54293974389858,5.68700600474059,5.1491837584107,5.64950563230711,5.39132076545289,5.62928898828564,4.79455193060909,5.19090012015267,5.67276956979613,5.89686272176632
"KIF1C",6.22884511097032,5.8698642305999,6.40853910850599,6.0270872638127,5.94638248464267,5.92384138367013,5.69836008854499,5.36840988480147,5.47783675391287,5.50033490481416,5.85574841489442,5.67620045722324,5.59641538125263,5.78131546641126,6.03060804595931,6.36218418918872,5.70172325814874,5.68316931134742,6.2760367497409,6.16629493803484,6.02720982490093,5.7145472250674,5.72984875047236,5.96684318307544,5.34416999227064,5.47469159716567,5.67043708379298,4.97623602582947,5.74216256931831,5.92986264091346,5.5989709548501,5.59928468574319,5.78667354896878,5.98715718722716,5.59874987030528,6.02165210641939,5.62869340283271,5.60295155464832,5.62236996458631,6.32943491162453,5.34396056299802,5.74085647738911,5.81754800900508,6.02580447798639,5.7333064170699,5.65031931461297,5.73505731991755,5.81788335364676
"KIF1C-AS1",-0.487162309572936,0.944761430671322,0.191347154457966,-0.986545303212212,-0.742225765767015,-0.783281086726855,-0.211864973084568,0.381618124719227,-1.67135038991963,-0.400579837281894,0.0279194378098873,-0.414504218167704,-0.381824152611313,0.647068985496414,-1.41960788178291,-0.205203660611896,0.768604870470094,0.469562784870992,0.0272812430770591,-0.0678850375928005,-0.751735629060166,0.199786882138461,0.669080985931094,-0.215722171715525,0.810022373162203,-0.570756111307642,0.742540802916849,0.0729822059123596,-0.880270183755836,-0.306482697863216,-0.723950663971203,0.53760446970433,0.264147630378835,-0.582178264855314,-0.274474897319215,-0.439369412142017,-0.245498521582715,0.68600462805214,0.210455209427872,0.125710737227757,0.403029588189958,0.883034744667044,0.0404771034957696,-0.154913119166156,0.607158335405795,0.21720433281409,-0.420209032584112,-0.491217248295928
"KIF20A",0.937535906596954,2.61051896060102,-0.199326963018606,1.86475341727145,-0.396718581309426,1.94888380644759,0.642185069501429,-2.03051499772599,-0.956220706173481,0.0374814401010425,-1.10393361951259,0.143511718821183,1.89326749023599,2.85627625153716,-1.41960788178291,-0.734611300200819,1.06038466114846,-0.788419453894154,-2.49598924954735,-0.284258341165536,2.24663626204958,-1.21327883988716,-0.996134831632272,3.16124480829909,0.610635529450139,0.487732741435728,0.184802525205794,-2.60207976831014,-1.25087394192299,-0.794411572593764,-0.150094267394812,0.589880566409618,-0.912852949847533,0.216212656775016,1.62262462109078,-0.439369412142017,0.299279877434839,2.12685420354964,0.624693929681738,2.22619862471471,1.5926160646188,3.63952559894893,1.15002445431723,-0.569803736864166,-0.914545011608549,0.384774662297946,-0.119597483656329,2.41225069577516
"KIF20B",0.937535906596954,3.79367116610593,2.94428641706841,3.44959328297322,2.90167629507273,2.85171084201345,3.49426787375278,4.37463524908358,3.45819769515857,3.45558278833383,3.10910856065363,3.31649663940173,3.5328399251034,4.22199772326914,2.28725009875923,2.60001378210858,3.43359515776848,2.86376149416232,2.64714923530735,2.39238004702109,3.71916351273485,3.27437076094904,3.65019119456205,4.34516624374701,3.72664765546492,4.17892204547303,3.04560521726569,3.72941894205963,3.17556291502761,3.43108893695761,3.57805550858772,3.450487087082,3.22066448999018,3.43976168300822,3.27386075647494,2.86089223065662,3.35905229429167,3.66571759429692,3.48769486550384,3.28796864602405,4.08753749289063,4.74511496283936,3.4368304439965,3.11147848390474,3.22661865286319,3.48962015890769,3.40811633838532,4.36004018207702
"KIF21A",1.70810328938588,4.02128830143192,3.15198659103902,3.57017850659933,3.37639592870364,2.86723371515304,4.06057520599006,4.02214944828287,3.03039827436204,3.68392783354609,3.7566350445981,3.27485385255285,3.16259384924403,4.03973052081399,2.39867843200278,3.69441913369439,3.91958554807328,4.29107396930246,2.55477290325794,3.15807057354982,4.07384633410394,3.67624231237928,3.81070588238773,3.59575899761218,3.7751484791957,3.35134874727818,3.6325345705916,3.92549704245259,4.05881083950663,4.45441051418345,4.04243302010853,3.85470346675987,2.96626951692066,3.80083014094677,2.6972650371804,3.01754830255912,3.52452552281572,3.81217850136899,3.93930226480518,3.89294709503249,3.55167469023148,4.51142921623313,3.66230788564583,3.17560683018667,3.75365188481707,3.45236441609947,3.17910722593249,2.90286881909176
"KIF21B",7.91919323350846,7.83849648019253,7.85481809521066,7.44351202262765,7.32356473224498,7.64680557948927,7.93704480933914,8.3125183714281,7.09195669812718,7.81388759843864,7.56513174790844,7.42469315010814,7.34407764738739,7.88046442648148,6.78207713408381,7.74785050564223,7.91900988185432,7.89616000046225,7.06637781245407,7.30951021390741,8.04585358165411,7.98696370427451,7.75065804221929,7.31528745621948,7.80215813932121,7.2911059602864,7.54195729075952,7.96208700658445,7.98699424699151,7.92889491307667,7.97782485279949,7.7066459352936,7.48877949582435,7.64792640222159,7.1376814229415,7.30455069757424,7.48481631916848,8.09400155791964,7.87260912347486,7.87025126194386,7.79084847489022,8.67509941974342,7.49810548184263,7.62313601520351,8.20052573297128,7.63651950401564,7.71187483365804,7.59172457754601
"KIF22",5.32726999386945,5.76897030977839,5.17113582457051,5.06139023176955,5.00277568842916,5.31967586140357,5.85496102083209,6.10056251844417,5.43593189911972,5.76277151661696,5.30626970185312,5.21895727346854,5.37067229186022,5.87616839243038,4.53838984287377,5.20305693710347,5.48102576682537,5.59605271260881,5.28413619914331,5.45521765948717,5.8713370175536,5.77668546232576,5.56899774261713,5.71258939726593,5.73438625863753,5.48195039630203,5.62411221574238,5.77623664492155,5.26950231067351,5.36598179532433,5.47334437605567,5.42138794467746,4.88262656742722,5.54940070436106,4.99157554530589,5.59195353678914,5.62241051578596,5.84866982888802,5.54293974389858,5.45352627892398,5.49711053219038,6.46499445343799,5.45897461510148,5.50465075670837,6.14899792139658,5.55833887574852,5.3544885463543,5.52697321278319
"KIF23",1.33122816600342,3.15307166834741,0.44204382405639,2.10914347794489,1.87633103563658,3.08201674768328,1.58922126947241,1.93192293246092,0.473358687393924,0.431720054220331,1.33985174638228,1.45124102821176,2.27147844069766,2.91040449429004,1.09598686604259,1.92532179584404,0.821519089350866,-0.262895926883604,0.354013917179199,1.32435443187411,2.97722311283724,1.73989109869233,1.2434958954183,3.74014637131489,1.63741560176168,3.16548926263188,1.1115718158012,-0.915898826299672,0.358056620866207,0.13573361414338,1.02496960177904,1.48057905065031,0.837535454360502,1.49978383589442,1.20799788466871,0.651421329968628,1.40574801015548,2.89797168430207,1.24276735692302,2.67245170036196,1.61558022178723,3.83647113427972,1.53910020869292,1.48864338580601,0.504626961115773,1.76790331629481,1.16848783148002,2.76983924795443
"KIF24",0.474518913157572,1.53642854850665,1.04460146117746,0.79678364633715,0.406831388169741,0.872205009658825,-0.124917348066474,-0.973479436147713,0.0739498481638489,0.373049472899768,0.288184176204597,0.233217136710354,0.695019023088756,1.56083267264841,-0.51366750601359,0.391192217597184,0.093801188987596,-0.338236820377316,-0.0674332499981416,0.286620287125013,1.26246081271053,-0.340243474474314,-1.53194783082797,2.00188937420044,0.103420869245841,0.165898080395745,-0.858740027905046,-1.06544263254384,-1.47932111706936,-1.11853252432161,-0.611028815691769,0.0328981699241495,-0.701675300942172,0.615391854830426,0.674397704573037,0.446150746908989,0.531601790888152,1.02123713510617,0.277424205628006,0.955391622540673,0.293370783963684,2.2512224534827,0.526696965971135,0.889253971967631,-0.15801203830008,0.436568612288414,0.20324109012705,1.48934455027466
"KIF26A",1.33122816600342,-1.98893119617307,1.6536502954537,0.235088383516877,1.43338462207828,4.34606420553333,0.178365914858932,-3.15183174196591,-1.67135038991963,-1.61031502141645,-0.8210570803739,-0.557635820727757,-2.03798257863096,0.935118577534751,-2.49136043589984,-1.78519099076696,2.04338158782534,-2.34135344645999,-1.19663845107885,-0.968240236481082,-0.0665480411124867,-1.21327883988716,0.167956668670609,-1.03855689579243,0.713770731562598,0.165898080395745,-2.6323398364484,0.701284291505657,-3.15183174196591,-0.947388857610605,-1.47804349789266,-0.213604997685361,-0.912852949847533,0.429564547661502,-2.57815694054952,-1.12122224170206,-0.484948970724877,-0.673763133425032,-0.372911058803617,0.125710737227757,-1.3116575162886,-0.936050739803325,-0.698340603403546,1.36836141662669,0.917625737303841,0.0935971460737235,-1.31810940037049,-0.166344053683569
"KIF26B",-0.647664557547899,-0.913896612553832,-2.58477877746142,-1.15630438463674,-2.37036124622501,-1.89598446284191,-1.87079873358464,-1.40727936209694,-2.47664263671439,-1.61031502141645,-1.26931805281944,-1.97574456541196,-0.984258964348815,-0.194534434300277,-0.987176297149552,-1.39992185176945,-1.44579164782373,-2.06051159753436,-2.04677625946774,-2.02687932665595,0.581560772946087,-0.968659033775484,-0.996134831632272,-2.41601096125325,-0.144667826725199,-1.34780778127122,-0.421766986415068,-0.338339440989424,-1.47932111706936,-0.5299171117256,-1.9412511273904,-0.75008082323707,-1.4592363639866,2.87445235704808,-2.57815694054952,1.49600306291629,-1.61036019731998,-1.03921994782738,-2.16835020194107,-1.69796897349772,0.293370783963684,-2.2957836430545,-1.20725275661793,-1.15447251927833,-1.41980826501278,-1.50987411272019,-2.13332407201586,-1.08356890910308
"KIF27",1.53193727709085,2.54310215142087,2.70157298611102,2.8535215973883,2.73641081809904,3.41338408016599,2.97014100926869,3.59473120036746,3.62451842824349,2.9830850643612,2.68062021522897,2.97021737839654,2.84519057956429,2.91040449429004,3.2107055722828,2.62099365906134,3.13227113194269,3.23256883929217,3.15692342133416,3.29457135847107,2.45096402385265,3.11762242375511,2.86134968982063,2.82262994337431,3.25713554200905,3.35134874727818,3.08759408543492,3.11624287360808,2.91807607082555,2.54974724687143,2.66069005452139,2.82284377536731,2.7499021624381,2.35374208936066,3.26564249181786,3.13623804427839,3.11597225553593,2.85199462665656,2.62289505821507,2.7016793198863,2.77374856718147,2.58287045585458,2.76529692871528,2.70268794044239,3.09165226381878,3.20603705751559,2.75469297500834,2.58059014639156
"KIF2A",6.16684751846935,7.47537572651339,6.36558404535037,6.56074162055116,6.40595633979676,6.7943906329758,6.57628126293974,6.3001939305562,6.11007471490382,6.61783336739402,7.1135815352614,6.03227464106121,6.16782729722428,7.95760523736007,7.10251059406478,6.75455098144496,7.50381655584819,6.74513206571858,6.18523508142376,5.97739958788797,6.41779270184925,5.79543794124838,5.74247733839103,6.95600790796922,6.66611172730155,6.22937214150675,7.34441244753697,6.99791770378541,6.92873522883408,7.78035772676856,7.14348013833413,6.99355088059155,6.78191335557699,6.72141228016609,6.85504409125469,6.06119629280759,6.42745189911107,7.36784322991113,7.43380569121921,7.72122718101037,7.867584029117,7.33442473304721,7.02127189330466,6.52325058856788,6.77715909082869,6.2505741739751,7.07288863486871,7.35785561617486
"KIF2C",1.83502127467875,3.25490614609993,0.655558527754796,2.38148903308474,1.43338462207828,2.73810631073702,1.24198314713632,0.227184016338447,0.728514811990462,1.07134249392163,-0.203619010770006,1.16246341855597,2.83198115755664,3.31335322454147,-0.654911532200543,-0.205203660611896,2.51430260125872,-0.262895926883604,-1.19663845107885,1.46986093168418,3.1037918283798,0.513446155412103,-0.0470179858116654,4.24620091748761,1.3795597668599,2.48745240358153,0.901645569962986,-0.338339440989424,0.133681999707203,0.796382303401925,2.48129079441189,1.10290308560019,-1.16033170647846,2.02230282366333,1.85947706933334,0.651421329968628,1.30891338188411,3.31886601668457,1.43102119985407,2.48343945654738,2.250362508993,4.38811601249366,1.93435513368481,0.488784421703028,0.792651156387686,2.49791746379819,1.16848783148002,3.05616682306435
"KIF3A",1.56893347944195,3.18290803995746,2.90308637867601,3.1184031989571,3.00703913829545,2.51976305612526,3.37253849321791,4.06267701581048,2.59014572524508,3.18417323004994,3.24566749913029,3.16516356718582,3.35032652141003,3.51022898606033,2.12388039471334,2.77867813328061,3.97902089373936,3.36316050668404,2.48972986219195,2.99130997196015,3.07317534905442,3.09761465096935,2.7820143995009,2.24909441829458,3.60446962081913,3.28649996386499,3.43851683007328,3.72373132879643,3.3769894634559,3.65354828966813,3.57805550858772,3.42912405215482,3.15437922432475,2.51819278166825,3.06241860408559,2.68512982312229,3.48628688738766,3.66571759429692,3.66698005467853,2.91635330445229,3.55167469023148,3.60211599112763,2.88640196856061,3.14847153199059,3.1857818630558,2.96279902586458,3.31915750384387,3.08699950610618
"KIF3B",5.2945109527712,5.71383296300918,6.08616860577453,5.67193752341409,5.53032973970934,5.14283765651763,5.3512891030204,5.36840988480147,5.00941756261262,5.39184968313856,5.39359929795223,5.39205442065093,5.42226526373889,5.64428856131318,5.20517993699413,5.87489762940378,5.31104110632213,5.49522033288321,4.91761332469844,5.61628927079669,5.6103386760916,5.18321663732128,5.33888288173513,5.50233226959331,5.27628904109587,5.0033904317852,5.14654262512489,5.40368426952379,5.60479643953489,5.64885418439333,5.77031641398548,5.48142793151962,5.53381877646184,5.4305644034411,5.29391371556225,5.6369378727372,5.2363040979812,5.51422214669897,5.5463381338343,5.58285997064806,5.47059037580099,5.81630282256702,5.31370797362663,5.58948820390207,5.44919101602712,5.28925939143425,5.49403491205931,5.45591648493538
"KIF3C",5.51196513663404,5.69195248959825,3.20380166751347,3.78476476179989,3.29551334826344,4.7367441316633,3.63171039884837,3.05524447887117,3.01849238412408,3.18417323004994,4.20196566769621,3.35697106995963,3.35032652141003,4.84632473427228,4.4591977068625,4.31597278742038,5.27117655570464,3.67715545063106,3.86964807954929,2.84779975827786,2.96615688896467,3.15682430608802,2.84582781559043,4.1999387475265,2.6635618698137,3.46560201660035,4.09869561128871,2.85000260239842,3.66986612809297,5.17997156368327,3.57805550858772,3.74947210772155,4.52687693043947,3.99760346084669,3.69084756957125,2.63762696926467,2.31370611833555,3.06042968765525,4.69466599010103,5.34887677555592,4.55665189272716,3.65526602581199,3.75330982356208,2.73952317590712,3.10922988436697,2.90881227561153,3.36835913029401,4.3974200913563
"KIF4A",0.309439788760879,2.53155324606894,0.322134087084829,1.42741325057841,0.00322152621511831,2.23870423172325,0.428835206809348,-0.251689688187162,-2.0185232883473,-0.122155492791086,-0.8210570803739,-0.557635820727757,2.23179670310134,2.814304230788,-1.18725031865194,-0.845354911640726,0.9218586525445,-0.788419453894154,-0.524266511699616,-0.00241678707283278,2.11254906526737,-0.576975319122778,-1.53194783082797,3.37411523029427,0.855842522847149,1.45840332416514,-0.0139830343199777,-1.06544263254384,-1.25087394192299,-0.656111472017822,-0.846467388197956,0.368348899686365,-0.912852949847533,0.290891034461708,1.20799788466871,0.370680116459092,0.396741846134819,2.54032234469274,0.461482808798967,1.75458218122271,1.34030594180223,3.66566503789906,0.739513088607774,-0.0674761997471857,-0.15801203830008,0.872346948575503,0.273803777441657,2.59496279671035
"KIF5A",-0.342741982464597,1.07775800064276,0.605068660459373,0.302176706388058,0.572926972995486,0.932474595047946,0.642185069501429,1.11267034333454,0.0739498481638489,0.373049472899768,0.907796496415185,0.233217136710354,0.13085603184231,1.34196499965129,-0.654911532200543,0.0635587601449016,1.30296440060261,0.636277324055017,-0.524266511699616,-0.00241678707283278,0.52235250421136,0.770941566222086,0.264514523450788,-0.0954578427267237,1.21350653125985,0.165898080395745,1.07863745815091,1.23669277245099,1.25661641457163,0.796382303401925,1.41992583533422,0.0328981699241495,0.768307781933541,0.429564547661502,0.276604778539497,0.651421329968628,0.614977894167935,1.34710702988889,1.27589872626809,1.40963308575725,0.852948918830938,1.85661126637769,0.103330998116055,-0.247993146045119,0.702883884917904,0.534891247194943,0.582592645744259,0.177168293514112
"KIF5B",6.23892388098205,6.73134056514906,6.82861036096482,7.34801731379902,7.34883919248018,7.13538677140061,7.05145475568789,7.40652437205416,6.83369699652159,6.92594151939726,7.06771405106339,7.33065471934997,7.05104087390577,6.717633261362,7.32512613600553,7.23632273881575,6.88242059620235,6.77057056903271,6.92130812738709,6.85548735232547,6.96055834183299,7.09998218454028,7.10027615699084,7.35078726560244,6.94314487294323,7.21255829624622,6.70772965580073,6.81476354169286,7.07746798532897,7.18065308861527,6.89906443512518,6.93917541127113,7.05236638519774,6.94454906388091,7.12864707322832,6.8938623413728,6.81122936471665,6.81287262495489,6.83317260651802,6.87616189245702,6.65831424840273,6.76676685280879,7.12951411687648,7.06442265439633,6.75848230083769,6.75643316583177,7.01870126049753,6.74090431730301
"KIF5C",2.29860621892878,3.54642741196043,3.33351345164788,2.98183780573097,2.33526227279863,2.7714877380511,3.00910941002636,4.21941005143454,2.63761978982759,2.52522117145297,3.30571565184914,1.52414243868777,3.9606423202336,3.25178916411995,1.26236884466039,2.56796058432801,4.23936670782091,3.69616023201074,2.42161537556737,3.41926609214347,2.48237262600553,3.09088325366373,3.16636062895609,1.32655955776114,2.68909951896338,3.0819693885046,3.44499192741255,3.96460269907631,3.54612768673348,4.07697451624554,3.66471861124407,3.77227292183598,2.96626951692066,2.10741327161209,3.486800623249,2.57175433316163,2.71426960683692,3.58931072155676,3.82082612546521,3.1882435006786,3.52766174544103,4.02999676937912,2.97309889668407,3.31229154237004,3.79768128568035,3.12942561143875,3.31915750384387,3.14675578387713
"KIF7",-0.828284400584888,-0.913896612553832,-2.17878011522116,-1.83348065124055,-1.86627329423382,-1.23491676523866,-1.0351449118287,-3.15183174196591,-2.47664263671439,-0.209127088439165,-1.92311481386614,-1.09904116627193,-0.808486316012372,-1.36080558561779,-3.15183174196591,-2.31239843326279,-2.06008430573511,-0.0579457797414686,-2.49598924954735,-2.31405341140678,-0.160446346005048,-1.0857904944378,-1.23930805903259,-1.03855689579243,0.379204798397407,-0.348474897420577,-0.992330892043972,-0.780410569481211,-1.7508750966657,-1.53723220815195,-0.231245380842405,-1.61369287904971,-2.34932780859534,-0.128444562251972,-1.17735440398992,-0.0804366144712278,-0.669967009203293,0.0672342103416155,-0.273694490493099,-2.49208817985896,-1.3116575162886,0.375608047244181,-1.20725275661793,-2.56804232332491,-2.60153503733686,-1.16296663064622,-1.80772276468423,-2.53613078390552
"KIF9",1.60500463050376,0.759170384178871,0.751527761271795,0.930016150040897,1.93853780136071,1.24918882755411,2.49493868878606,2.60025972237922,3.00648742195772,2.25974136080001,1.39617805965196,2.36282391019147,2.9830312985942,1.26095170712096,1.18157507325099,0.530764837282511,1.47797520662569,2.09365807216066,3.52475009831564,3.5559329825911,1.66960773347815,3.06363912117921,3.25128749654701,0.875227357070811,2.41076788929165,3.45088099746391,2.0901333848616,2.25011360494889,1.01444868689971,1.50532940188072,0.953326134937377,1.24007746844425,1.52376656401486,1.36800875019175,1.43015559869357,2.41152819409762,1.97803833437288,0.357838442971695,0.624693929681738,0.43508116749989,0.852948918830938,0.0969716550300622,0.992907205344235,2.01466910042155,2.02980353477171,3.00629432488028,1.20506032593167,1.29176099633974
"KIFAP3",3.2367489137883,4.60979561634808,3.70111113515475,3.92439481368973,3.35374559828646,3.70011800156166,3.32699933946057,3.8673391977583,3.76653086505767,3.95788947048417,3.80944187955952,3.63721791136059,3.50813816087437,4.87723156674029,3.99878410450671,3.80397105689638,4.07475984814406,3.35720272128719,2.97877568446611,3.02309912470069,4.04258071035773,3.41574518118003,3.34259395953897,4.46737088984138,3.31569156598509,3.09149175543816,4.25794633597034,3.5156627784608,3.79025610809757,4.33093934939534,3.9671331562742,3.82774655998144,3.60511261550577,3.63156229121217,3.84772333838917,3.25642258383707,3.30358481577194,4.15280466604584,4.27456260736878,4.64572787660648,4.43605455196228,4.57073000859493,4.00860121484969,3.7754123886559,3.49747879022532,3.23557767801836,3.86194084801222,4.49260908622581
"KIFBP",2.68304656614814,3.74949173487292,3.95401757879977,3.79644617484879,2.52966640764037,3.20927517493451,3.73411585273553,4.0162657272673,3.84278062956244,3.54466923529126,3.70739765723076,3.18777897337859,3.96669852867443,2.98796962456865,3.88856486018776,3.60247507175373,3.26236069940271,3.40419001160399,3.56477471807858,3.33945077697157,3.49112411760705,3.56892013918289,3.80268852093445,3.69915865405782,3.88971339242679,3.44346377294867,3.85305604998283,3.61117463110749,3.85303871569593,3.64018617119033,3.54797101755458,3.79471898393281,3.63458770349748,3.59518802308154,3.45100840765709,3.62452567317505,4.05526158000952,3.61155727681574,3.67941466031487,3.62193960297401,3.6270662134943,3.89509437975409,3.74840197140548,4.03449485854745,3.47053105761386,3.56136397483494,3.95614150539071,3.93780185784961
"KIFC1",2.6998226890815,4.2674189873935,1.98510144388597,2.48617741193235,1.38951839598045,3.14704867110273,2.57503653196144,1.35570322117543,0.668830600623704,2.25974136080001,0.456568172862349,1.92500117215596,3.30324249130142,4.31523232490169,0.29047234781906,0.737016212773585,2.2696895574848,1.01491081708171,0.791939008015715,1.85258783295655,3.82708129127841,1.85560176850264,1.68846566934841,4.85094022244599,2.26555158559834,3.33540777396923,1.40517492199096,0.833913528705252,0.49033426522206,1.05990159490257,0.427416379570738,2.06461247419962,1.24675060431257,2.04405576567738,1.64813809086018,1.86942132706567,1.82886091503855,3.7583597433578,2.32347323074487,3.5514450559659,2.68967926029819,5.06877338808133,2.75554610484656,1.42975557352343,1.47365667656063,2.62613003674755,1.97134350311777,3.85662550704846
"KIFC2",6.65162868889117,6.4299960928576,6.71640007647175,6.0794215156762,6.42916246357516,6.07018448879659,6.65824337596793,6.80905325963153,6.6815689162914,6.5070921698352,6.27071284036495,6.59753178923301,6.03723573003938,6.38155310397684,6.20936056459821,6.3386298937236,6.72033147439197,6.70933210732224,7.01312891275357,7.04450392191279,6.27151725127922,6.93125220273831,7.00129210452283,5.61899976912741,6.71975588944376,6.46647562703854,6.96420794718846,6.45851517109829,6.50586204294005,6.68188300498083,6.2706374898432,6.67678323015046,6.49504938489428,6.59448644169125,5.74632216168877,6.86922382070544,6.47076191820886,6.37290125966745,6.28564626365627,6.34456954146085,6.10896178213708,5.93281461628668,6.44200916786882,6.53726590956187,6.78196201018911,6.77729764406239,6.48760133123966,6.03108278076257
"KIFC3",5.04494198450958,5.00588606458464,4.96136953881584,5.75510338847375,3.64244041596063,5.00228278722,4.44503431986232,2.43367689710929,4.23626212970137,5.07273238731926,4.45824756231866,4.57600831948556,3.24463509453948,5.22299899711999,5.43168235056427,4.38198510613296,5.10770669166068,4.31278521371608,3.68586610951084,4.06363273682732,4.24842048687338,3.92736827974267,4.58415391305698,4.65481749133859,3.43369605920667,3.13818303276591,4.37446783829577,3.56738802698251,4.13152480642089,4.9663784043269,4.91791683504245,3.84935223027709,4.03902497427482,4.170731170072,5.0668153772671,4.56812275303188,4.56015632674053,3.20643123125774,4.1638743730236,5.33262022346199,4.41001976732084,3.18431267775656,3.875383723403,4.37994053316192,3.69083003320029,3.15283921437167,5.56785539651536,5.24198966305835
"KIN",3.02675280496142,3.96658977623551,4.13839563127821,4.30984097695776,4.31680114930869,3.93920341605045,3.95974633877497,3.62597624531734,4.20508723533138,4.09126176165055,4.15784714215905,4.23421427250174,4.2804837606825,3.66780748006419,4.25223415068266,4.256882577391,3.85759601547164,3.95868065285103,3.95042717089101,3.85426316368442,4.33699254044552,3.25643575617594,3.36454538899969,4.10898361341621,4.16008178564057,4.23154793965557,4.18632583241162,3.94028615956209,3.97660824048027,4.14003949163874,4.14246274723091,4.32077126693837,4.26315477599711,4.04152065048733,4.17179929812937,4.22665821319012,4.2406038825882,3.89159422019628,3.82642781797713,3.99681602173152,3.86605169457359,3.93862197538465,4.32439441400229,4.42962701369203,3.9711233137266,3.89796450156283,3.9235919710914,4.25081822370815
"KIR2DL1",2.63151497529679,0.591329260788429,-1.38313039303252,3.29348108905217,1.14762772220915,3.02779452313673,1.53684691795883,-0.369995387124152,1.26036758943211,4.09126176165055,1.90327853490565,2.98320445003549,0.695019023088756,0.581853134991928,0.748733072052032,1.95866738513986,2.2696895574848,2.93748753117125,1.21051298892976,-0.284258341165536,4.45647218293004,0.98936450189277,2.27983227985165,2.39995436078996,2.52861800028875,0.598736368559427,1.53223899356871,2.52325231248471,3.73131654140778,1.09949547168167,-1.47804349789266,0.990721851107353,0.0475079089853251,1.36800875019175,1.62262462109078,0.0217775383310981,0.804497815003994,2.11132554275098,0.066401495837376,1.96205640848055,-1.3116575162886,0.651516445875829,3.15470347610265,0.0149629184258931,0.607158335405795,0.0275810541319981,1.05285520842453,-1.08356890910308
"KIR2DL3",0.993035508687322,1.48944726885579,-0.497296287130535,1.67530143497828,2.68289956600707,2.08786986320338,2.89930611430857,1.11267034333454,2.32606711192188,4.0729469939924,1.8437634751192,3.26425259449392,0.573292242561438,1.34196499965129,2.14534232581165,2.35907050125625,1.51056672686655,3.50462949487987,1.03926282256325,1.04355563242995,3.29280987569416,0.804243446609169,2.86134968982063,2.71160227097142,2.19600116810322,2.03345533783215,1.60343077092388,2.10014182954072,2.51407010632149,1.95718691012438,1.39310047933372,1.63783205736569,1.24675060431257,2.43830935469245,2.00480721719217,2.07360270456847,1.97803833437288,1.8743036492735,1.13854782306024,2.92876635952346,0.928253224853603,2.19489792540721,3.07069416349452,1.42975557352343,0.956988673282133,2.691541162013,1.5273519928555,-0.757202778244903
"KIR2DL4",0.879815552736587,0.122206217742181,0.605068660459373,0.597531968330066,0.316014764213458,2.43896490227888,0.178365914858932,-0.79735412741834,1.33906041315495,2.14168868082668,1.15633875033642,0.913860077590438,1.70322867611936,0.0176092159344211,1.51408134547612,-0.631765871352931,0.535101627866605,1.80940776680653,1.74428447369828,-1.40256048309449,2.19068905959373,1.07371777458407,1.58006854811356,2.67824482349231,1.6889563176008,0.236265162681851,2.45341174748702,-0.542508387998199,0.552186563451531,1.56311470666916,0.373543183588981,-0.126672630735358,-0.0743740713727765,-0.454683597798975,2.47293195962558,0.51786882964358,0.0820587149997187,3.03596367863051,1.46014013144039,2.18539843366049,-0.173376080939609,2.52693155724118,1.91696399993948,0.0149629184258931,0.144383328683996,0.331051802138549,0.273803777441657,-0.911176646840019
